; Sample Rate 1000
; Channels 2
0.0009500000000 0.0002400000000 0.0001500000000
0.0009800000000 0.0002700000000 0.0000900000000
0.0010000000000 0.0002700000000 0.0001800000000
0.0010200000000 0.0003100000000 0.0001200000000
0.0010400000000 0.0002700000000 0.0001200000000
0.0010700000000 0.0002700000000 0.0000600000000
0.0010900000000 0.0002400000000 0.0000600000000
0.0011100000000 0.0002700000000 0.0000600000000
0.0011300000000 0.0002400000000 0.0000900000000
0.0011600000000 0.0002400000000 0.0000600000000
0.0011800000000 0.0002400000000 0.0001200000000
0.0012000000000 0.0002400000000 0.0001200000000
0.0012200000000 0.0002700000000 0.0000900000000
0.0012500000000 0.0003100000000 0.0001200000000
0.0012700000000 0.0002100000000 0.0000300000000
0.0012900000000 0.0002700000000 0.0000900000000
0.0013200000000 0.0002400000000 0.0000900000000
0.0013400000000 0.0003100000000 0.0000900000000
0.0013600000000 0.0001800000000 0.0000900000000
0.0013800000000 0.0002400000000 0.0000900000000
0.0014100000000 0.0002400000000 0.0000900000000
0.0014300000000 0.0002400000000 0.0000600000000
0.0014500000000 0.0002400000000 0.0001200000000
0.0014700000000 0.0002700000000 0.0000300000000
0.0015000000000 0.0002700000000 0.0000900000000
0.0015200000000 0.0002100000000 0.0000600000000
0.0015400000000 0.0002100000000 0.0000600000000
0.0015600000000 0.0001800000000 0.0000600000000
0.0015900000000 0.0001800000000 0.0000300000000
0.0016100000000 0.0002400000000 0.0000600000000
0.0016300000000 0.0002100000000 0.0000900000000
0.0016600000000 0.0002400000000 0.0000600000000
0.0016800000000 0.0002400000000 0.0000300000000
0.0017000000000 0.0002100000000 0.0000000000000
0.0017200000000 0.0002100000000 0.0001200000000
0.0017500000000 0.0002100000000 0.0000900000000
0.0017700000000 0.0001800000000 0.0001200000000
0.0017900000000 0.0002100000000 0.0001200000000
0.0018100000000 0.0002700000000 0.0000900000000
0.0018400000000 0.0002700000000 0.0000900000000
0.0018600000000 0.0002100000000 0.0000900000000
0.0018800000000 0.0002400000000 0.0000900000000
0.0019000000000 0.0002100000000 0.0000900000000
0.0019300000000 0.0002400000000 0.0000600000000
0.0019500000000 0.0001800000000 0.0000600000000
0.0019700000000 0.0001800000000 0.0000600000000
0.0020000000000 0.0001500000000 0.0000000000000
0.0020200000000 0.0002100000000 0.0000300000000
0.0020400000000 0.0001800000000 0.0001200000000
0.0020600000000 0.0002100000000 0.0000900000000
0.0020900000000 0.0002400000000 0.0000600000000
0.0021100000000 0.0001800000000 0.0000300000000
0.0021300000000 0.0001800000000 0.0001200000000
0.0021500000000 0.0002700000000 0.0000600000000
0.0021800000000 0.0002400000000 0.0000300000000
0.0022000000000 0.0002400000000 0.0000900000000
0.0022200000000 0.0002100000000 0.0000600000000
0.0022400000000 0.0002100000000 0.0000600000000
0.0022700000000 0.0001500000000 0.0000600000000
0.0022900000000 0.0002100000000 -0.0000300000000
0.0023100000000 0.0002400000000 0.0000600000000
0.0023400000000 0.0002400000000 0.0000600000000
0.0023600000000 0.0002100000000 0.0000900000000
0.0023800000000 0.0002400000000 0.0000300000000
0.0024000000000 0.0002100000000 0.0000600000000
0.0024300000000 0.0001800000000 0.0000900000000
0.0024500000000 0.0001800000000 0.0000600000000
0.0024700000000 0.0001500000000 0.0000600000000
0.0024900000000 0.0001800000000 0.0000000000000
0.0025200000000 0.0001800000000 0.0000900000000
0.0025400000000 0.0001500000000 0.0000300000000
0.0025600000000 0.0001800000000 0.0000900000000
0.0025900000000 0.0001500000000 0.0000900000000
0.0026100000000 0.0002400000000 0.0000900000000
0.0026300000000 0.0001800000000 0.0000600000000
0.0026500000000 0.0001800000000 0.0000600000000
0.0026800000000 0.0001800000000 0.0000300000000
0.0027000000000 0.0001500000000 0.0000600000000
0.0027200000000 0.0001800000000 0.0000600000000
0.0027400000000 0.0002100000000 0.0000600000000
0.0027700000000 0.0001800000000 0.0000600000000
0.0027900000000 0.0001800000000 0.0000300000000
0.0028100000000 0.0001800000000 0.0000300000000
0.0028300000000 0.0002100000000 0.0000300000000
0.0028600000000 0.0001800000000 0.0000000000000
0.0028800000000 0.0002100000000 0.0000900000000
0.0029000000000 0.0001800000000 0.0000300000000
0.0029300000000 0.0001800000000 0.0000000000000
0.0029500000000 0.0001500000000 0.0000600000000
0.0029700000000 0.0002400000000 0.0000600000000
0.0029900000000 0.0001500000000 0.0000600000000
0.0030200000000 0.0002100000000 0.0000300000000
0.0030400000000 0.0001800000000 0.0000300000000
0.0030600000000 0.0001500000000 -0.0000300000000
0.0030800000000 0.0001800000000 0.0000300000000
0.0031100000000 0.0001800000000 0.0000300000000
0.0031300000000 0.0001800000000 0.0000600000000
0.0031500000000 0.0002100000000 0.0000900000000
0.0031700000000 0.0002100000000 0.0000000000000
0.0032000000000 0.0001800000000 0.0000600000000
0.0032200000000 0.0001200000000 0.0000300000000
0.0032400000000 0.0001800000000 0.0000000000000
0.0032700000000 0.0002400000000 0.0000600000000
0.0032900000000 0.0002100000000 0.0001200000000
0.0033100000000 0.0002100000000 0.0000300000000
0.0033300000000 0.0002100000000 0.0000900000000
0.0033600000000 0.0001800000000 0.0000600000000
0.0033800000000 0.0001500000000 0.0000300000000
0.0034000000000 0.0002700000000 -0.0000300000000
0.0034200000000 0.0001800000000 0.0000000000000
0.0034500000000 0.0001500000000 0.0000300000000
0.0034700000000 0.0001500000000 0.0000900000000
0.0034900000000 0.0001800000000 0.0000300000000
0.0035100000000 0.0001800000000 0.0000600000000
0.0035400000000 0.0002100000000 0.0000000000000
0.0035600000000 0.0002100000000 0.0000000000000
0.0035800000000 0.0001500000000 0.0000600000000
0.0036100000000 0.0002100000000 0.0000300000000
0.0036300000000 0.0001200000000 0.0000000000000
0.0036500000000 0.0002100000000 0.0000300000000
0.0036700000000 0.0001200000000 0.0000300000000
0.0037000000000 0.0001800000000 0.0000600000000
0.0037200000000 0.0001800000000 0.0000300000000
0.0037400000000 0.0001500000000 0.0000900000000
0.0037600000000 0.0001800000000 0.0000600000000
0.0037900000000 0.0001500000000 0.0000600000000
0.0038100000000 0.0001200000000 0.0000300000000
0.0038300000000 0.0001500000000 0.0000000000000
0.0038500000000 0.0002100000000 0.0000600000000
0.0038800000000 0.0001800000000 0.0000600000000
0.0039000000000 0.0001200000000 0.0000300000000
0.0039200000000 0.0001500000000 0.0000300000000
0.0039500000000 0.0001800000000 0.0000600000000
0.0039700000000 0.0001800000000 0.0000300000000
0.0039900000000 0.0001500000000 -0.0000000000000
0.0040100000000 0.0002100000000 0.0000600000000
0.0040400000000 0.0001800000000 0.0000600000000
0.0040600000000 0.0001500000000 0.0000000000000
0.0040800000000 0.0001800000000 0.0000000000000
0.0041000000000 0.0002100000000 0.0000900000000
0.0041300000000 0.0002100000000 0.0000000000000
0.0041500000000 0.0001500000000 0.0000000000000
0.0041700000000 0.0001800000000 0.0000000000000
0.0042000000000 0.0001200000000 0.0000300000000
0.0042200000000 0.0001200000000 0.0000600000000
0.0042400000000 0.0001500000000 0.0000300000000
0.0042600000000 0.0001500000000 0.0000300000000
0.0042900000000 0.0001500000000 0.0000600000000
0.0043100000000 0.0001800000000 0.0000600000000
0.0043300000000 0.0001800000000 0.0000900000000
0.0043500000000 0.0001800000000 0.0000300000000
0.0043800000000 0.0001800000000 0.0000300000000
0.0044000000000 0.0001200000000 0.0000000000000
0.0044200000000 0.0001800000000 0.0000300000000
0.0044400000000 0.0001500000000 0.0000600000000
0.0044700000000 0.0002400000000 0.0000300000000
0.0044900000000 0.0002100000000 0.0000600000000
0.0045100000000 0.0001800000000 0.0000300000000
0.0045400000000 0.0002700000000 0.0000600000000
0.0045600000000 0.0001500000000 0.0000600000000
0.0045800000000 0.0001500000000 0.0000300000000
0.0046000000000 0.0001500000000 0.0000300000000
0.0046300000000 0.0001500000000 0.0000600000000
0.0046500000000 0.0001200000000 0.0000600000000
0.0046700000000 0.0001500000000 0.0000000000000
0.0046900000000 0.0002100000000 0.0000600000000
0.0047200000000 0.0001800000000 0.0000300000000
0.0047400000000 0.0001800000000 0.0000300000000
0.0047600000000 0.0002100000000 0.0000300000000
0.0047800000000 0.0001800000000 0.0000900000000
0.0048100000000 0.0002100000000 0.0000000000000
0.0048300000000 0.0001800000000 0.0000000000000
0.0048500000000 0.0001800000000 0.0000300000000
0.0048800000000 0.0001500000000 0.0000900000000
0.0049000000000 0.0002100000000 0.0000300000000
0.0049200000000 0.0001500000000 0.0000300000000
0.0049400000000 0.0001800000000 0.0000000000000
0.0049700000000 0.0001500000000 0.0000000000000
0.0049900000000 0.0001500000000 0.0000600000000
0.0050100000000 0.0002100000000 -0.0000300000000
0.0050300000000 0.0001500000000 0.0000600000000
0.0050600000000 0.0002100000000 0.0000300000000
0.0050800000000 0.0002100000000 0.0000900000000
0.0051000000000 0.0001500000000 0.0000300000000
0.0051200000000 0.0001500000000 0.0000600000000
0.0051500000000 0.0002100000000 0.0000900000000
0.0051700000000 0.0001500000000 0.0000000000000
0.0051900000000 0.0001500000000 0.0000000000000
0.0052200000000 0.0001500000000 0.0000300000000
0.0052400000000 0.0001500000000 0.0000900000000
0.0052600000000 0.0001200000000 0.0000600000000
0.0052800000000 0.0001800000000 0.0000600000000
0.0053100000000 0.0001500000000 0.0000900000000
0.0053300000000 0.0001200000000 0.0000600000000
0.0053500000000 0.0001800000000 0.0000300000000
0.0053700000000 0.0001800000000 0.0000300000000
0.0054000000000 0.0001800000000 0.0000900000000
0.0054200000000 0.0001200000000 0.0000300000000
0.0054400000000 0.0001500000000 0.0000300000000
0.0054600000000 0.0001800000000 0.0000600000000
0.0054900000000 0.0001800000000 0.0000600000000
0.0055100000000 0.0001500000000 0.0000000000000
0.0055300000000 0.0001800000000 0.0000300000000
0.0055600000000 0.0001800000000 0.0000600000000
0.0055800000000 0.0001200000000 0.0000600000000
0.0056000000000 0.0002100000000 0.0000000000000
0.0056200000000 0.0001800000000 0.0000600000000
0.0056500000000 0.0001500000000 0.0000000000000
0.0056700000000 0.0001800000000 0.0000900000000
0.0056900000000 0.0001200000000 0.0000900000000
0.0057100000000 0.0002100000000 0.0000600000000
0.0057400000000 0.0002100000000 0.0000300000000
0.0057600000000 0.0001500000000 0.0000300000000
0.0057800000000 0.0001500000000 0.0000600000000
0.0058000000000 0.0002100000000 0.0000600000000
0.0058300000000 0.0001800000000 0.0000000000000
0.0058500000000 0.0001800000000 0.0000300000000
0.0058700000000 0.0001500000000 0.0000000000000
0.0059000000000 0.0001800000000 0.0000600000000
0.0059200000000 0.0000900000000 0.0000900000000
0.0059400000000 0.0001800000000 0.0000900000000
0.0059600000000 0.0001500000000 0.0000000000000
0.0059900000000 0.0001800000000 -0.0000300000000
0.0060100000000 0.0001200000000 0.0000600000000
0.0060300000000 0.0001200000000 0.0000300000000
0.0060500000000 0.0001800000000 0.0000900000000
0.0060800000000 0.0001500000000 0.0000600000000
0.0061000000000 0.0001800000000 0.0000000000000
0.0061200000000 0.0001500000000 0.0000300000000
0.0061500000000 0.0001800000000 0.0000900000000
0.0061700000000 0.0001800000000 0.0000000000000
0.0061900000000 0.0001800000000 -0.0000300000000
0.0062100000000 0.0002100000000 0.0000300000000
0.0062400000000 0.0001800000000 0.0000300000000
0.0062600000000 0.0001500000000 0.0000900000000
0.0062800000000 0.0001500000000 -0.0000300000000
0.0063000000000 0.0001800000000 0.0000900000000
0.0063300000000 0.0001500000000 0.0000900000000
0.0063500000000 0.0001800000000 0.0000000000000
0.0063700000000 0.0001800000000 0.0000600000000
0.0063900000000 0.0001200000000 0.0000000000000
0.0064200000000 0.0001500000000 0.0000900000000
0.0064400000000 0.0001500000000 0.0000300000000
0.0064600000000 0.0001200000000 0.0000300000000
0.0064900000000 0.0001800000000 0.0000600000000
0.0065100000000 0.0001200000000 0.0000900000000
0.0065300000000 0.0001200000000 0.0000300000000
0.0065500000000 0.0001800000000 0.0000300000000
0.0065800000000 0.0001500000000 0.0000300000000
0.0066000000000 0.0001500000000 0.0000000000000
0.0066200000000 0.0001800000000 0.0000600000000
0.0066400000000 0.0001500000000 0.0000000000000
0.0066700000000 0.0001500000000 0.0000000000000
0.0066900000000 0.0001200000000 0.0000600000000
0.0067100000000 0.0001500000000 0.0000300000000
0.0067300000000 0.0001800000000 0.0000600000000
0.0067600000000 0.0002100000000 0.0000300000000
0.0067800000000 0.0002100000000 0.0000600000000
0.0068000000000 0.0001500000000 0.0000300000000
0.0068300000000 0.0001800000000 0.0000600000000
0.0068500000000 0.0001500000000 0.0000600000000
0.0068700000000 0.0001800000000 0.0000300000000
0.0068900000000 0.0001500000000 0.0000900000000
0.0069200000000 0.0001500000000 0.0000300000000
0.0069400000000 0.0001800000000 0.0000600000000
0.0069600000000 0.0001500000000 0.0000600000000
0.0069800000000 0.0001500000000 0.0000300000000
0.0070100000000 0.0001200000000 0.0000000000000
0.0070300000000 0.0001200000000 0.0000300000000
0.0070500000000 0.0000600000000 0.0000300000000
0.0070700000000 0.0001500000000 0.0000600000000
0.0071000000000 0.0001800000000 0.0000000000000
0.0071200000000 0.0001500000000 0.0000600000000
0.0071400000000 0.0001500000000 0.0000300000000
0.0071700000000 0.0001500000000 0.0000600000000
0.0071900000000 0.0001800000000 0.0000600000000
0.0072100000000 0.0001800000000 0.0000900000000
0.0072300000000 0.0001800000000 0.0000300000000
0.0072600000000 0.0001500000000 0.0000000000000
0.0072800000000 0.0001500000000 0.0000300000000
0.0073000000000 0.0001200000000 0.0000900000000
0.0073200000000 0.0001500000000 0.0000600000000
0.0073500000000 0.0001500000000 0.0000300000000
0.0073700000000 0.0001500000000 0.0000300000000
0.0073900000000 0.0001500000000 0.0000600000000
0.0074100000000 0.0001800000000 0.0000600000000
0.0074400000000 0.0001200000000 0.0000000000000
0.0074600000000 0.0002400000000 0.0000600000000
0.0074800000000 0.0001500000000 0.0000900000000
0.0075100000000 0.0001500000000 0.0000300000000
0.0075300000000 0.0001500000000 0.0000300000000
0.0075500000000 0.0001500000000 0.0000300000000
0.0075700000000 0.0001500000000 0.0000300000000
0.0076000000000 0.0001500000000 0.0000300000000
0.0076200000000 0.0001800000000 -0.0000300000000
0.0076400000000 0.0001500000000 0.0000300000000
0.0076600000000 0.0000900000000 0.0000300000000
0.0076900000000 0.0001800000000 0.0000600000000
0.0077100000000 0.0001800000000 0.0000300000000
0.0077300000000 0.0001200000000 0.0000900000000
0.0077600000000 0.0001800000000 0.0000600000000
0.0077800000000 0.0001800000000 0.0000300000000
0.0078000000000 0.0001800000000 0.0000900000000
0.0078200000000 0.0001800000000 0.0000000000000
0.0078500000000 0.0001800000000 0.0000300000000
0.0078700000000 0.0001500000000 0.0000300000000
0.0078900000000 0.0001500000000 0.0000300000000
0.0079100000000 0.0001500000000 0.0000600000000
0.0079400000000 0.0002100000000 0.0000900000000
0.0079600000000 0.0001500000000 0.0000000000000
0.0079800000000 0.0001500000000 0.0000000000000
0.0080000000000 0.0001800000000 0.0000300000000
0.0080300000000 0.0001500000000 0.0000900000000
0.0080500000000 0.0001500000000 0.0000300000000
0.0080700000000 0.0001200000000 0.0000000000000
0.0081000000000 0.0001800000000 0.0000000000000
0.0081200000000 0.0001500000000 0.0000900000000
0.0081400000000 0.0002400000000 0.0000600000000
0.0081600000000 0.0001500000000 0.0000600000000
0.0081900000000 0.0001500000000 0.0000600000000
0.0082100000000 0.0001500000000 0.0000300000000
0.0082300000000 0.0001200000000 0.0001200000000
0.0082500000000 0.0001500000000 0.0000000000000
0.0082800000000 0.0001800000000 0.0000600000000
0.0083000000000 0.0001200000000 0.0000900000000
0.0083200000000 0.0001500000000 0.0000000000000
0.0083400000000 0.0001800000000 0.0000600000000
0.0083700000000 0.0001200000000 0.0000600000000
0.0083900000000 0.0001500000000 0.0000600000000
0.0084100000000 0.0001800000000 0.0000300000000
0.0084400000000 0.0002400000000 0.0000000000000
0.0084600000000 0.0001500000000 0.0000300000000
0.0084800000000 0.0001800000000 0.0000600000000
0.0085000000000 0.0001800000000 0.0000900000000
0.0085300000000 0.0001800000000 0.0000300000000
0.0085500000000 0.0001200000000 0.0000000000000
0.0085700000000 0.0000900000000 0.0000300000000
0.0085900000000 0.0001500000000 0.0000600000000
0.0086200000000 0.0001500000000 0.0000000000000
0.0086400000000 0.0001200000000 0.0000300000000
0.0086600000000 0.0001500000000 0.0000300000000
0.0086800000000 0.0001500000000 0.0000300000000
0.0087100000000 0.0001500000000 0.0000600000000
0.0087300000000 0.0001200000000 0.0000300000000
0.0087500000000 0.0001200000000 0.0000300000000
0.0087800000000 0.0001200000000 0.0000600000000
0.0088000000000 0.0001800000000 0.0000900000000
0.0088200000000 0.0000900000000 0.0000600000000
0.0088400000000 0.0002100000000 0.0000300000000
0.0088700000000 0.0001200000000 0.0000300000000
0.0088900000000 0.0001200000000 0.0000600000000
0.0089100000000 0.0001200000000 0.0000300000000
0.0089300000000 0.0001500000000 0.0000900000000
0.0089600000000 0.0001500000000 0.0000000000000
0.0089800000000 0.0001800000000 0.0000300000000
0.0090000000000 0.0001200000000 0.0000300000000
0.0090200000000 0.0001500000000 0.0000000000000
0.0090500000000 0.0002100000000 0.0000600000000
0.0090700000000 0.0001800000000 0.0000600000000
0.0090900000000 0.0000900000000 0.0000600000000
0.0091200000000 0.0001500000000 0.0000000000000
0.0091400000000 0.0001800000000 0.0000300000000
0.0091600000000 0.0001500000000 0.0000300000000
0.0091800000000 0.0001800000000 0.0000000000000
0.0092100000000 0.0001500000000 0.0000900000000
0.0092300000000 0.0001500000000 0.0000900000000
0.0092500000000 0.0001200000000 0.0000600000000
0.0092700000000 0.0002100000000 0.0000000000000
0.0093000000000 0.0001800000000 0.0000300000000
0.0093200000000 0.0001800000000 0.0000300000000
0.0093400000000 0.0001800000000 0.0000300000000
0.0093700000000 0.0001500000000 0.0000600000000
0.0093900000000 0.0001500000000 0.0001200000000
0.0094100000000 0.0001500000000 0.0000600000000
0.0094300000000 0.0001200000000 0.0000600000000
0.0094600000000 0.0001500000000 0.0000300000000
0.0094800000000 0.0001200000000 0.0000600000000
0.0095000000000 0.0001500000000 0.0000300000000
0.0095200000000 0.0001200000000 0.0000600000000
0.0095500000000 0.0001500000000 0.0000900000000
0.0095700000000 0.0001200000000 0.0000000000000
0.0095900000000 0.0001800000000 0.0000300000000
0.0096100000000 0.0001200000000 -0.0000300000000
0.0096400000000 0.0001500000000 0.0000600000000
0.0096600000000 0.0001500000000 0.0000300000000
0.0096800000000 0.0001200000000 0.0000300000000
0.0097100000000 0.0001200000000 0.0000300000000
0.0097300000000 0.0001500000000 0.0000000000000
0.0097500000000 0.0001500000000 0.0000600000000
0.0097700000000 0.0001500000000 0.0000300000000
0.0098000000000 0.0001500000000 0.0000600000000
0.0098200000000 0.0001800000000 0.0000300000000
0.0098400000000 0.0001800000000 0.0000600000000
0.0098600000000 0.0001500000000 0.0000000000000
0.0098900000000 0.0001200000000 0.0000000000000
0.0099100000000 0.0001500000000 0.0000000000000
0.0099300000000 0.0001500000000 0.0000600000000
0.0099500000000 0.0001800000000 0.0000600000000
0.0099800000000 0.0002100000000 -0.0000300000000
0.0100000000000 0.0001800000000 0.0000600000000
0.0100200000000 0.0001500000000 0.0000600000000
0.0100500000000 0.0001500000000 0.0000600000000
0.0100700000000 0.0001500000000 0.0000000000000
0.0100900000000 0.0001200000000 0.0000300000000
0.0101100000000 0.0001800000000 0.0000600000000
0.0101400000000 0.0002100000000 0.0000300000000
0.0101600000000 0.0001200000000 0.0000000000000
0.0101800000000 0.0001200000000 0.0000600000000
0.0102000000000 0.0001500000000 0.0000600000000
0.0102300000000 0.0001800000000 0.0000600000000
0.0102500000000 0.0001500000000 0.0000000000000
0.0102700000000 0.0002400000000 0.0000600000000
0.0102900000000 0.0001500000000 0.0000300000000
0.0103200000000 0.0000900000000 0.0000600000000
0.0103400000000 0.0001200000000 0.0000300000000
0.0103600000000 0.0001500000000 0.0000300000000
0.0103900000000 0.0001200000000 0.0000300000000
0.0104100000000 0.0000900000000 0.0000600000000
0.0104300000000 0.0001800000000 0.0000600000000
0.0104500000000 0.0001500000000 0.0000300000000
0.0104800000000 0.0001800000000 0.0000300000000
0.0105000000000 0.0001500000000 0.0000300000000
0.0105200000000 0.0001500000000 0.0000600000000
0.0105400000000 0.0001500000000 0.0000600000000
0.0105700000000 0.0001200000000 0.0000300000000
0.0105900000000 0.0001500000000 0.0000000000000
0.0106100000000 0.0001500000000 0.0000300000000
0.0106300000000 0.0001500000000 0.0000000000000
0.0106600000000 0.0001200000000 0.0000000000000
0.0106800000000 0.0001500000000 0.0000000000000
0.0107000000000 0.0001500000000 0.0000000000000
0.0107300000000 0.0001500000000 0.0000000000000
0.0107500000000 0.0001500000000 0.0000600000000
0.0107700000000 0.0001500000000 0.0000600000000
0.0107900000000 0.0001500000000 0.0000900000000
0.0108200000000 0.0000900000000 0.0000300000000
0.0108400000000 0.0001500000000 0.0000300000000
0.0108600000000 0.0001200000000 -0.0000000000000
0.0108800000000 0.0001500000000 0.0000300000000
0.0109100000000 0.0000900000000 0.0000300000000
0.0109300000000 0.0001500000000 0.0000300000000
0.0109500000000 0.0001500000000 -0.0000000000000
0.0109800000000 0.0001200000000 0.0000600000000
0.0110000000000 0.0002100000000 -0.0000000000000
0.0110200000000 0.0001200000000 -0.0000000000000
0.0110400000000 0.0001200000000 0.0000300000000
0.0110700000000 0.0001800000000 0.0000000000000
0.0110900000000 0.0001500000000 0.0000000000000
0.0111100000000 0.0000900000000 0.0000300000000
0.0111300000000 0.0001200000000 0.0000600000000
0.0111600000000 0.0001500000000 -0.0000300000000
0.0111800000000 0.0001200000000 -0.0000300000000
0.0112000000000 0.0001500000000 0.0000600000000
0.0112200000000 0.0001500000000 0.0000900000000
0.0112500000000 0.0000900000000 0.0000600000000
0.0112700000000 0.0001800000000 0.0000300000000
0.0112900000000 0.0001800000000 0.0000300000000
0.0113200000000 0.0001800000000 0.0000600000000
0.0113400000000 0.0001800000000 0.0000600000000
0.0113600000000 0.0001500000000 0.0000000000000
0.0113800000000 0.0001800000000 0.0000900000000
0.0114100000000 0.0001200000000 0.0000900000000
0.0114300000000 0.0001200000000 -0.0000000000000
0.0114500000000 0.0001200000000 0.0000300000000
0.0114700000000 0.0000600000000 0.0000600000000
0.0115000000000 0.0001200000000 0.0000900000000
0.0115200000000 0.0002100000000 0.0000300000000
0.0115400000000 0.0001500000000 0.0000000000000
0.0115600000000 0.0001500000000 0.0000600000000
0.0115900000000 0.0001200000000 0.0000000000000
0.0116100000000 0.0001800000000 0.0000600000000
0.0116300000000 0.0001800000000 0.0000000000000
0.0116600000000 0.0001200000000 0.0000000000000
0.0116800000000 0.0001500000000 0.0000000000000
0.0117000000000 0.0001500000000 0.0000300000000
0.0117200000000 0.0001500000000 0.0000300000000
0.0117500000000 0.0001200000000 0.0000000000000
0.0117700000000 0.0000900000000 0.0000300000000
0.0117900000000 0.0001200000000 0.0000600000000
0.0118100000000 0.0001500000000 -0.0000000000000
0.0118400000000 0.0001500000000 0.0000300000000
0.0118600000000 0.0001200000000 0.0000300000000
0.0118800000000 0.0000900000000 0.0000300000000
0.0119000000000 0.0001500000000 0.0000600000000
0.0119300000000 0.0001500000000 0.0000300000000
0.0119500000000 0.0001500000000 0.0000000000000
0.0119700000000 0.0001500000000 0.0000000000000
0.0120000000000 0.0001800000000 0.0000300000000
0.0120200000000 0.0001800000000 0.0000000000000
0.0120400000000 0.0001800000000 0.0000300000000
0.0120600000000 0.0001500000000 0.0000600000000
0.0120900000000 0.0001500000000 -0.0000300000000
0.0121100000000 0.0001500000000 0.0000900000000
0.0121300000000 0.0001500000000 0.0000300000000
0.0121500000000 0.0001200000000 0.0000600000000
0.0121800000000 0.0001500000000 0.0000900000000
0.0122000000000 0.0001500000000 0.0000600000000
0.0122200000000 0.0001500000000 0.0000900000000
0.0122400000000 0.0000900000000 0.0000300000000
0.0122700000000 0.0001200000000 -0.0000300000000
0.0122900000000 0.0001500000000 0.0000300000000
0.0123100000000 0.0001800000000 0.0000000000000
0.0123400000000 0.0001500000000 0.0000300000000
0.0123600000000 0.0001500000000 0.0000900000000
0.0123800000000 0.0001500000000 0.0000000000000
0.0124000000000 0.0001500000000 0.0000000000000
0.0124300000000 0.0001500000000 0.0000600000000
0.0124500000000 0.0001200000000 0.0000600000000
0.0124700000000 0.0001200000000 0.0000000000000
0.0124900000000 0.0002100000000 0.0000000000000
0.0125200000000 0.0001200000000 0.0000300000000
0.0125400000000 0.0001200000000 0.0000300000000
0.0125600000000 0.0001500000000 0.0000300000000
0.0125900000000 0.0001200000000 0.0000000000000
0.0126100000000 0.0001500000000 0.0001200000000
0.0126300000000 0.0001500000000 0.0000300000000
0.0126500000000 0.0001800000000 0.0000300000000
0.0126800000000 0.0001800000000 0.0000300000000
0.0127000000000 0.0000900000000 0.0000300000000
0.0127200000000 0.0002100000000 0.0000600000000
0.0127400000000 0.0001200000000 0.0000600000000
0.0127700000000 0.0001500000000 0.0000600000000
0.0127900000000 0.0001500000000 0.0000600000000
0.0128100000000 0.0001500000000 0.0000300000000
0.0128300000000 0.0001500000000 0.0000900000000
0.0128600000000 0.0002100000000 0.0000300000000
0.0128800000000 0.0001500000000 0.0000300000000
0.0129000000000 0.0001500000000 0.0000600000000
0.0129300000000 0.0001500000000 0.0000600000000
0.0129500000000 0.0001800000000 0.0000600000000
0.0129700000000 0.0000900000000 0.0000300000000
0.0129900000000 0.0001500000000 0.0000300000000
0.0130200000000 0.0001800000000 0.0000300000000
0.0130400000000 0.0001800000000 0.0000900000000
0.0130600000000 0.0001200000000 -0.0000300000000
0.0130800000000 0.0001800000000 0.0000600000000
0.0131100000000 0.0000900000000 0.0000300000000
0.0131300000000 0.0001500000000 0.0000000000000
